,Date,Product ID,Category,Product Name,Quantity,Price per Unit,Total Value,Shelf Life (days)/ Warranty,Production Date,Expiration Date/Warranty Period,Holiday,Seasonality,Product Score,comp_1,comp_2,comp_3,Lag Price
708,01-01-2022,ID_709,Food and Beverage,Paneer,595.79,44.3,26393.497,12,28-11-2021,10-12-2021,0,0,2.2,41.0661,48.9515,44.01648,48.146506536772726
709,02-10-2019,ID_710,Food and Beverage,Ghee,581.5,43.88,25516.22,136,23-08-2019,06-01-2020,0,0,1.4,40.67676,48.4874,43.599168000000006,45.74485564618698
710,14-05-2019,ID_711,Food and Beverage,Yogurt,332.87,97.87,32577.986900000004,22,19-03-2019,10-04-2019,0,0,4.0,90.72549,108.14635,97.243632,99.19726399005081
711,28-04-2022,ID_712,Food and Beverage,Milk,652.4,61.24,39952.976,1,12-04-2022,13-04-2022,1,0,2.2,56.76948,67.6702,60.848064,64.16379611875645
712,11-01-2020,ID_713,Food and Beverage,Ghee,486.43,27.23,13245.4889,129,20-12-2019,27-04-2020,0,0,4.5,25.24221,30.08915,27.055728,29.622001796834205
713,28-01-2021,ID_714,Food and Beverage,Lassi,524.71,49.39,25915.4269,17,22-12-2020,08-01-2021,0,0,2.4,45.78453,54.57595,49.073904000000006,50.157671164854335
714,11-07-2022,ID_715,Food and Beverage,Lassi,675.65,36.87,24911.2155,12,28-05-2022,09-06-2022,0,0,3.2,34.17849,40.74135,36.634032,39.56644033054159
715,09-06-2021,ID_716,Food and Beverage,Curd,267.21,27.31,7297.505099999999,6,18-04-2021,24-04-2021,1,0,3.5,25.31637,30.17755,27.135216,29.153321019821988
716,23-02-2019,ID_717,Food and Beverage,Buttermilk,801.25,34.8,27883.5,14,25-01-2019,08-02-2019,0,0,2.9,32.2596,38.45399999999999,34.57728,37.470656832948755
717,11-12-2019,ID_718,Food and Beverage,Lassi,112.8,91.62,10334.736,13,30-10-2019,12-11-2019,0,0,2.7,84.93174,101.2401,91.033632,97.15815640418236
718,08-02-2022,ID_719,Food and Beverage,Lassi,797.52,92.04,73403.7408,13,13-01-2022,26-01-2022,1,0,2.3,85.32108000000001,101.7042,91.450944,92.417885898232
719,09-04-2021,ID_720,Food and Beverage,Ice Cream,675.77,52.35,35376.5595,24,20-02-2021,16-03-2021,1,0,2.1,48.52845000000001,57.84675,52.01496,54.53934339410424
720,23-10-2019,ID_721,Food and Beverage,Milk,865.01,46.37,40110.5137,2,11-10-2019,13-10-2019,0,0,2.6,42.98499,51.23885,46.073232,49.74515126257399
721,20-09-2019,ID_722,Food and Beverage,Butter,8.47,90.79,768.9913000000001,38,12-08-2019,19-09-2019,1,0,1.8,84.16233000000001,100.32295,90.20894400000002,91.38275433736257
722,01-02-2021,ID_723,Food and Beverage,Paneer,381.78,23.83,9097.817399999998,10,20-12-2020,30-12-2020,1,0,3.6,22.09041,26.33215,23.677488,24.10064632479759
723,03-05-2020,ID_724,Food and Beverage,Milk,834.13,25.48,21253.6324,1,25-03-2020,26-03-2020,1,0,3.0,23.619960000000003,28.1554,25.316928,25.66454777391884
724,15-08-2019,ID_725,Food and Beverage,Lassi,681.45,78.56,53534.71200000001,16,04-07-2019,20-07-2019,1,0,1.4,72.82512000000001,86.8088,78.05721600000001,84.01584470215049
725,03-03-2019,ID_726,Food and Beverage,Paneer,988.64,55.77,55136.4528,9,25-02-2019,06-03-2019,1,0,2.9,51.69879,61.62585,55.41307200000001,58.476572429569096
726,28-11-2019,ID_727,Food and Beverage,Buttermilk,410.48,41.31,16956.9288,11,27-10-2019,07-11-2019,1,0,2.8,38.29437,45.64755,41.045616,41.39940135163192
727,08-03-2021,ID_728,Food and Beverage,Ice Cream,351.11,58.25,20452.1575,29,03-03-2021,01-04-2021,0,0,2.4,53.99775,64.36625,57.8772,59.23720070468169
728,16-01-2020,ID_729,Food and Beverage,Buttermilk,83.31,62.03,5167.719300000001,13,14-01-2020,27-01-2020,1,0,2.2,57.501810000000006,68.54315,61.633008,67.63038448665134
729,07-01-2019,ID_730,Food and Beverage,Butter,30.69,89.8,2755.962,29,28-11-2018,27-12-2018,0,0,2.6,83.2446,99.229,89.22528,97.57128804381539
730,15-05-2021,ID_731,Food and Beverage,Paneer,9.78,82.89,810.6641999999999,14,31-03-2021,14-04-2021,1,0,4.1,76.83903000000001,91.59345,82.359504,86.80914833621149
731,22-09-2022,ID_732,Food and Beverage,Cheese,953.21,48.71,46430.8591,42,28-08-2022,09-10-2022,0,0,2.1,45.15417,53.82455,48.398256,48.87747367623872
732,26-05-2021,ID_733,Food and Beverage,Lassi,707.2,98.37,69567.26400000001,12,14-05-2021,26-05-2021,0,0,2.0,91.18899,108.69885,97.740432,102.29687344117065
733,20-04-2021,ID_734,Food and Beverage,Curd,839.1,56.07,47048.337,6,01-04-2021,07-04-2021,0,0,4.3,51.97689,61.95735,55.711152000000006,58.534017482332985
734,07-02-2021,ID_735,Food and Beverage,Ghee,960.28,68.66,65932.82479999999,137,13-01-2021,30-05-2021,1,0,2.9,63.64782,75.8693,68.220576,74.32960358542587
735,22-09-2020,ID_736,Food and Beverage,Yogurt,65.8,82.43,5423.894,30,21-09-2020,21-10-2020,0,0,2.2,76.41261000000002,91.08515,81.902448,84.76222750816758
736,17-11-2019,ID_737,Food and Beverage,Ghee,685.84,92.97,63762.5448,143,07-11-2019,29-03-2020,0,0,2.1,86.18319,102.73185,92.374992,94.08710174939485
737,18-12-2022,ID_738,Food and Beverage,Yogurt,754.25,20.21,15243.3925,28,24-10-2022,21-11-2022,1,0,4.9,18.73467,22.33205,20.080656,21.33173272888888
738,02-01-2021,ID_739,Food and Beverage,Ice Cream,750.7,86.58,64995.606,26,04-12-2020,30-12-2020,0,0,3.9,80.25966,95.6709,86.025888,88.01664420473031
739,17-12-2019,ID_740,Food and Beverage,Ghee,838.85,61.21,51346.0085,147,07-12-2019,02-05-2020,1,0,1.3,56.741670000000006,67.63705,60.818256000000005,61.087434850090446
740,24-08-2019,ID_741,Food and Beverage,Butter,791.17,45.01,35610.5617,37,08-08-2019,14-09-2019,0,0,1.6,41.72427,49.73605,44.721936,48.29110092108729
741,07-11-2021,ID_742,Food and Beverage,Milk,62.79,95.03,5966.9337,21,17-09-2021,08-10-2021,0,0,2.4,88.09281,105.00815,94.421808,98.96737461762912
742,15-04-2020,ID_743,Food and Beverage,Yogurt,931.71,45.36,42262.365600000005,26,09-04-2020,05-05-2020,1,0,2.7,42.04872,50.1228,45.069696,48.294265671907596
743,10-09-2020,ID_744,Food and Beverage,Lassi,398.09,22.2,8837.598,14,22-07-2020,05-08-2020,0,0,3.1,20.5794,24.531,22.05792,22.530681296622806
744,10-09-2021,ID_745,Food and Beverage,Yogurt,548.97,27.07,14860.6179,25,31-08-2021,25-09-2021,1,0,1.3,25.09389,29.91235,26.896752000000003,28.04696055527789
745,11-05-2019,ID_746,Food and Beverage,Yogurt,357.6,68.17,24377.592,27,25-03-2019,21-04-2019,1,0,3.4,63.19359000000001,75.32785,67.73371200000001,70.24775446400237
746,11-10-2021,ID_747,Food and Beverage,Ghee,455.19,44.64,20319.6816,144,10-09-2021,01-02-2022,1,0,4.6,41.38128,49.3272,44.354304,45.28269867912594
747,15-06-2022,ID_748,Food and Beverage,Milk,156.97,81.7,12824.449,1,06-06-2022,07-06-2022,0,0,2.0,75.7359,90.2785,81.17712,86.1095734512772
748,14-09-2020,ID_749,Food and Beverage,Curd,120.72,44.7,5396.184,5,05-08-2020,10-08-2020,1,0,4.7,41.4369,49.3935,44.413920000000005,44.827852364349525
749,10-07-2022,ID_750,Food and Beverage,Buttermilk,23.96,53.76,1288.0896,11,31-05-2022,11-06-2022,0,0,3.7,49.83552,59.4048,53.415936,55.93609608281561
750,11-05-2020,ID_751,Food and Beverage,Milk,373.21,38.88,14510.4048,1,10-05-2020,11-05-2020,1,0,1.4,36.04176,42.9624,38.631168,39.075720824078886
751,03-08-2019,ID_752,Food and Beverage,Curd,551.14,64.01,35278.4714,5,16-06-2019,21-06-2019,1,0,4.2,59.33727000000001,70.73105000000001,63.600336000000006,65.57451787853465
752,25-06-2021,ID_753,Food and Beverage,Yogurt,595.93,35.46,21131.6778,27,12-06-2021,09-07-2021,0,0,1.9,32.87142,39.1833,35.233056000000005,35.986775584475225
753,02-07-2022,ID_754,Food and Beverage,Milk,928.93,50.94,47319.6942,22,26-05-2022,17-06-2022,0,0,1.0,47.22138,56.2887,50.613984,54.086647610355946
754,09-10-2020,ID_755,Food and Beverage,Buttermilk,118.22,20.18,2385.6796,12,19-09-2020,01-10-2020,0,0,1.1,18.70686,22.2989,20.050848,20.224939361910486
755,13-07-2019,ID_756,Food and Beverage,Cheese,197.25,99.96,19717.11,29,08-06-2019,07-07-2019,1,0,4.6,92.66292,110.4558,99.320256,100.33396386817083
756,10-03-2020,ID_757,Food and Beverage,Ice Cream,69.59,95.3,6631.927,28,20-02-2020,19-03-2020,1,0,1.1,88.3431,105.3065,94.69008,101.56082729166602
757,02-04-2019,ID_758,Food and Beverage,Butter,705.44,77.71,54819.7424,40,17-02-2019,29-03-2019,0,0,4.3,72.03717,85.86954999999999,77.212656,77.40867759414283
758,09-06-2020,ID_759,Food and Beverage,Curd,336.47,65.23,21947.938100000003,6,18-04-2020,24-04-2020,1,0,3.3,60.468210000000006,72.07915,64.812528,70.39005456651887
759,03-10-2021,ID_760,Food and Beverage,Yogurt,616.07,80.74,49741.4918,27,01-09-2021,28-09-2021,0,0,3.9,74.84598,89.2177,80.223264,86.63963444072121
760,17-08-2020,ID_761,Food and Beverage,Ghee,343.94,43.79,15061.1326,135,21-07-2020,03-12-2020,0,0,4.8,40.59333,48.38795,43.509744,43.81937737929045
761,05-01-2022,ID_762,Food and Beverage,Milk,999.78,49.06,49049.2068,2,19-12-2021,21-12-2021,0,0,4.7,45.47862000000001,54.2113,48.746016,49.30224715086779
762,18-10-2022,ID_763,Food and Beverage,Cheese,211.51,63.08,13342.0508,59,28-08-2022,26-10-2022,1,0,1.0,58.47516,69.7034,62.676288,64.88019945220316
763,15-05-2022,ID_764,Food and Beverage,Yogurt,504.33,76.58,38621.5914,28,20-04-2022,18-05-2022,0,0,5.0,70.98966,84.62089999999999,76.089888,82.55200034393795
764,25-08-2021,ID_765,Food and Beverage,Butter,535.1,13.66,7309.466,39,08-07-2021,16-08-2021,1,0,1.6,12.66282,15.0943,13.572576000000002,13.871634663281752
765,11-03-2019,ID_766,Food and Beverage,Ghee,729.21,16.37,11937.167700000002,85,18-02-2019,14-05-2019,1,0,1.1,15.17499,18.08885,16.265232,16.900023873113142
766,01-11-2020,ID_767,Food and Beverage,Buttermilk,149.16,86.32,12875.4912,13,19-10-2020,01-11-2020,0,0,1.3,80.01863999999999,95.3836,85.767552,93.63494033288872
767,06-09-2019,ID_768,Food and Beverage,Paneer,674.12,43.22,29135.4664,11,13-08-2019,24-08-2019,1,0,2.4,40.06494,47.7581,42.943392,43.48266023032503
768,16-09-2020,ID_769,Food and Beverage,Cheese,627.29,28.93,18147.4997,30,01-09-2020,01-10-2020,0,0,2.5,26.81811,31.96765,28.744848,29.33031007739934
769,25-10-2019,ID_770,Food and Beverage,Curd,865.53,45.95,39771.103500000005,7,30-08-2019,06-09-2019,0,0,3.0,42.595650000000006,50.77475,45.65592,47.935836822333954
770,10-11-2019,ID_771,Food and Beverage,Buttermilk,582.19,52.51,30570.7969,13,01-10-2019,14-10-2019,0,0,1.9,48.67677,58.02355,52.173936,52.81561567120681
771,23-11-2022,ID_772,Food and Beverage,Milk,280.1,78.72,22049.472,29,20-11-2022,19-12-2022,0,0,3.6,72.97344,86.98559999999999,78.216192,82.79984143335076
772,06-05-2020,ID_773,Food and Beverage,Lassi,331.3,67.3,22296.49,12,07-04-2020,19-04-2020,0,0,1.9,62.3871,74.3665,66.86928,67.54936483412372
773,23-11-2019,ID_774,Food and Beverage,Milk,229.17,29.49,6758.2233,28,28-10-2019,25-11-2019,1,0,4.7,27.33723,32.58645,29.301264,30.292027643105772
774,22-07-2022,ID_775,Food and Beverage,Cheese,38.2,75.82,2896.324,44,09-06-2022,23-07-2022,0,0,1.8,70.28514,83.7811,75.334752,78.13025560113331
775,05-07-2021,ID_776,Food and Beverage,Curd,242.26,26.85,6504.6810000000005,7,01-07-2021,08-07-2021,0,0,4.3,24.88995,29.66925,26.67816,26.873933004315496
776,18-10-2022,ID_777,Food and Beverage,Cheese,898.01,25.44,22845.3744,82,04-09-2022,25-11-2022,1,0,1.1,23.582880000000003,28.1112,25.277184,25.595829995816743
777,27-02-2020,ID_778,Food and Beverage,Lassi,648.13,99.03,64184.3139,16,08-01-2020,24-01-2020,0,0,3.9,91.80081,109.42815,98.396208,104.06759324836611
778,16-11-2019,ID_779,Food and Beverage,Ghee,303.9,35.1,10666.89,147,05-10-2019,29-02-2020,1,0,4.0,32.5377,38.7855,34.87536,37.80222611021967
779,13-11-2022,ID_780,Food and Beverage,Butter,615.24,95.65,58847.706000000006,28,23-09-2022,21-10-2022,1,0,2.2,88.66755,105.69325,95.03784,104.42289017173182
780,21-04-2022,ID_781,Food and Beverage,Milk,105.47,27.19,2867.7293,1,05-03-2022,06-03-2022,1,0,3.4,25.205130000000004,30.04495,27.015984000000003,28.219045122025957
781,21-04-2022,ID_782,Food and Beverage,Yogurt,928.58,82.34,76459.27720000001,24,31-03-2022,24-04-2022,1,0,2.8,76.32918000000001,90.9857,81.81302400000001,85.71859408216568
782,16-06-2020,ID_783,Food and Beverage,Yogurt,862.73,98.65,85108.31450000001,23,11-06-2020,04-07-2020,0,0,3.6,91.44855,109.00825,98.01864,100.83336543699221
783,21-08-2021,ID_784,Food and Beverage,Milk,904.53,21.58,19519.7574,2,13-07-2021,15-07-2021,0,0,1.7,20.00466,23.8459,21.441888,21.694486045515134
784,09-01-2019,ID_785,Food and Beverage,Paneer,969.09,61.34,59443.9806,7,08-12-2018,15-12-2018,1,0,3.6,56.86218000000001,67.7807,60.947424000000005,66.56258744164876
785,13-08-2022,ID_786,Food and Beverage,Cheese,215.99,27.78,6000.202200000001,74,24-07-2022,06-10-2022,0,0,4.0,25.752060000000004,30.6969,27.602208,28.361625847487026
786,05-06-2019,ID_787,Food and Beverage,Buttermilk,394.68,85.32,33674.0976,12,03-06-2019,15-06-2019,1,0,3.1,79.09164,94.2786,84.773952,91.67697307304785
787,26-01-2019,ID_788,Food and Beverage,Milk,86.33,48.91,4222.400299999999,28,11-12-2018,08-01-2019,1,0,3.6,45.33957,54.04555,48.596976,49.32396873009998
788,09-06-2021,ID_789,Food and Beverage,Cheese,448.41,64.9,29101.809000000005,39,12-04-2021,21-05-2021,0,0,4.2,60.16230000000001,71.7145,64.48464000000001,65.69924391699428
789,19-12-2022,ID_790,Food and Beverage,Buttermilk,959.1,80.71,77408.961,14,09-12-2022,23-12-2022,0,0,2.5,74.81817,89.18454999999999,80.193456,83.91527229801758
790,18-11-2020,ID_791,Food and Beverage,Ice Cream,950.71,38.42,36526.2782,24,01-11-2020,25-11-2020,1,0,2.4,35.61534,42.4541,38.174112,38.437693676517476
791,27-12-2019,ID_792,Food and Beverage,Ice Cream,661.7,76.05,50322.285,29,08-12-2019,06-01-2020,0,0,4.9,70.49835,84.03524999999999,75.56328,80.76579113144334
792,11-05-2022,ID_793,Food and Beverage,Buttermilk,682.38,46.2,31525.956,8,17-04-2022,25-04-2022,0,0,1.3,42.8274,51.051,45.904320000000006,48.35147896060368
793,04-04-2021,ID_794,Food and Beverage,Milk,662.83,73.51,48724.63330000001,23,21-03-2021,13-04-2021,1,0,1.8,68.14377,81.22855,73.03953600000001,74.3966504985904
794,18-07-2020,ID_795,Food and Beverage,Buttermilk,41.39,67.85,2808.3115,13,19-05-2020,01-06-2020,1,0,2.0,62.89695,74.97425,67.41575999999999,69.03248276652226
795,11-11-2021,ID_796,Food and Beverage,Curd,408.73,34.92,14272.851600000002,7,01-11-2021,08-11-2021,1,0,2.7,32.37084,38.5866,34.696512000000006,36.935972903238316
796,13-03-2019,ID_797,Food and Beverage,Curd,576.03,58.83,33887.8449,5,19-02-2019,24-02-2019,1,0,1.2,54.53541,65.00715,58.453488,61.43615973096496
797,01-03-2022,ID_798,Food and Beverage,Milk,59.99,51.59,3094.8841,27,25-02-2022,24-03-2022,0,0,4.7,47.82393,57.00695,51.25982400000001,52.17867175023358
798,19-11-2019,ID_799,Food and Beverage,Butter,771.93,19.17,14797.8981,33,26-10-2019,28-11-2019,1,0,4.9,17.770590000000002,21.18285,19.047312,20.31934531812291
799,21-08-2020,ID_800,Food and Beverage,Buttermilk,833.58,20.43,17030.0394,10,28-07-2020,07-08-2020,0,0,4.6,18.93861,22.57515,20.299248,21.979644787219232
800,02-03-2021,ID_801,Food and Beverage,Curd,520.56,91.25,47501.1,7,05-01-2021,12-01-2021,0,0,2.5,84.58875,100.83125,90.666,93.3355278346886
801,03-09-2022,ID_802,Food and Beverage,Cheese,252.87,85.18,21539.466600000003,81,08-08-2022,28-10-2022,0,0,4.9,78.96186000000002,94.1239,84.634848,85.22790963375972
802,10-06-2021,ID_803,Food and Beverage,Paneer,571.27,59.43,33950.5761,7,15-04-2021,22-04-2021,1,0,3.9,55.09161,65.67014999999999,59.049648000000005,64.36573482857158
803,18-11-2019,ID_804,Food and Beverage,Lassi,333.33,16.94,5646.6102,13,25-09-2019,08-10-2019,1,0,4.7,15.703380000000005,18.7187,16.831584000000003,18.114653392895367
804,09-05-2022,ID_805,Food and Beverage,Cheese,541.95,76.59,41507.950500000006,50,20-03-2022,09-05-2022,1,0,3.9,70.99893,84.63195,76.09982400000001,82.63918832785208
805,02-03-2021,ID_806,Food and Beverage,Paneer,374.12,49.82,18638.6584,8,07-02-2021,15-02-2021,1,0,2.2,46.18314,55.0511,49.501152000000005,52.74451812683019
806,12-04-2022,ID_807,Food and Beverage,Cheese,956.86,19.12,18295.163200000003,55,18-02-2022,14-04-2022,0,0,1.1,17.72424,21.1276,18.997632000000003,20.04958462283653
807,17-05-2022,ID_808,Food and Beverage,Milk,571.63,93.68,53550.29840000001,1,03-05-2022,04-05-2022,0,0,1.1,86.84136000000001,103.5164,93.080448,95.4815187542477
808,05-01-2022,ID_809,Food and Beverage,Milk,234.32,14.61,3423.4152,21,02-01-2022,23-01-2022,0,0,3.8,13.54347,16.14405,14.516496,15.031469408459161
809,21-06-2019,ID_810,Food and Beverage,Milk,62.47,94.83,5924.0301,1,30-05-2019,31-05-2019,0,0,3.3,87.90741,104.78715,94.223088,95.3509158667271
810,20-02-2020,ID_811,Food and Beverage,Ice Cream,249.49,89.82,22409.1918,25,28-01-2020,22-02-2020,1,0,3.8,83.26313999999999,99.2511,89.24515199999999,95.05337691881698
811,19-02-2019,ID_812,Food and Beverage,Butter,351.25,51.05,17931.3125,32,15-01-2019,16-02-2019,1,0,3.3,47.32335,56.41025,50.72328,51.56617032378317
812,04-07-2022,ID_813,Food and Beverage,Ice Cream,653.12,60.52,39526.822400000005,23,27-05-2022,19-06-2022,0,0,4.3,56.10204,66.8746,60.13267200000001,60.76570030738274
813,28-10-2020,ID_814,Food and Beverage,Ghee,306.96,81.46,25004.961599999995,92,10-09-2020,11-12-2020,1,0,1.1,75.51342,90.01329999999999,80.938656,81.17955992283464
814,06-04-2019,ID_815,Food and Beverage,Butter,332.23,30.78,10226.0394,40,26-03-2019,05-05-2019,1,0,1.3,28.533060000000003,34.011900000000004,30.583008000000003,31.71947839665151
815,18-12-2019,ID_816,Food and Beverage,Milk,313.25,32.66,10230.745,1,21-11-2019,22-11-2019,0,0,1.3,30.27582,36.0893,32.450976,35.29004361599796
816,24-02-2019,ID_817,Food and Beverage,Curd,488.83,42.69,20868.1527,6,13-02-2019,19-02-2019,1,0,2.9,39.57363,47.17245,42.416784,43.81631405849247
817,21-07-2021,ID_818,Food and Beverage,Ghee,93.31,86.93,8111.438300000001,68,25-05-2021,01-08-2021,0,0,3.2,80.58411000000001,96.05765,86.37364800000002,92.22840598362694
818,16-06-2020,ID_819,Food and Beverage,Butter,901.18,53.26,47996.84679999999,34,01-05-2020,04-06-2020,0,0,4.6,49.37202,58.8523,52.919136,53.94330475129585
819,23-10-2019,ID_820,Food and Beverage,Ghee,51.63,52.64,2717.8032000000003,62,29-08-2019,30-10-2019,1,0,2.5,48.79728,58.1672,52.303104000000005,57.172468897533584
820,07-10-2022,ID_821,Food and Beverage,Cheese,254.0,31.29,7947.66,59,26-08-2022,24-10-2022,0,0,4.0,29.00583,34.57545,31.089744,33.65994132493705
821,03-01-2021,ID_822,Food and Beverage,Butter,650.03,57.57,37422.2271,31,02-12-2020,02-01-2021,0,0,3.3,53.36739,63.61485,57.201552,58.670673138293516
822,26-09-2019,ID_823,Food and Beverage,Yogurt,365.86,69.14,25295.5604,25,31-07-2019,25-08-2019,1,0,2.3,64.09278,76.3997,68.69750400000001,74.02072402238124
823,21-11-2022,ID_824,Food and Beverage,Milk,448.09,75.81,33969.7029,2,18-11-2022,20-11-2022,1,0,3.4,70.27587000000001,83.77005,75.324816,76.60941120459846
824,01-09-2022,ID_825,Food and Beverage,Ghee,346.96,60.81,21098.6376,86,06-08-2022,31-10-2022,1,0,1.7,56.37087,67.19505,60.420816,64.79077318567465
825,06-02-2022,ID_826,Food and Beverage,Curd,120.49,82.44,9933.1956,6,22-12-2021,28-12-2021,0,0,1.5,76.42188,91.0962,81.912384,84.88532267786049
826,15-06-2022,ID_827,Food and Beverage,Ghee,338.0,35.93,12144.34,63,20-04-2022,22-06-2022,1,0,1.5,33.30711,39.70265,35.700048,36.814378667742744
827,15-03-2020,ID_828,Food and Beverage,Yogurt,727.93,36.85,26824.2205,23,29-02-2020,23-03-2020,1,0,3.1,34.15995,40.71925,36.614160000000005,38.41553587924671
828,26-01-2022,ID_829,Food and Beverage,Yogurt,537.05,48.49,26041.5545,30,24-12-2021,23-01-2022,0,0,4.7,44.950230000000005,53.58145,48.179664,51.53997788135561
829,13-07-2020,ID_830,Food and Beverage,Buttermilk,171.89,42.04,7226.255599999999,8,24-06-2020,02-07-2020,0,0,4.5,38.97108,46.4542,41.770944,45.06784837889318
830,22-11-2022,ID_831,Food and Beverage,Cheese,351.92,31.84,11205.1328,63,08-10-2022,10-12-2022,0,0,2.8,29.51568,35.1832,31.636224,34.695798888609104
831,26-01-2022,ID_832,Food and Beverage,Milk,833.04,37.3,31072.392,22,28-12-2021,19-01-2022,1,0,3.8,34.5771,41.2165,37.06128,39.65114721255217
832,13-02-2022,ID_833,Food and Beverage,Paneer,164.66,61.72,10162.8152,14,25-12-2021,08-01-2022,0,0,3.8,57.21444,68.2006,61.324992,61.84517298793285
833,15-11-2021,ID_834,Food and Beverage,Buttermilk,948.97,48.5,46025.045,14,02-11-2021,16-11-2021,0,0,1.5,44.959500000000006,53.5925,48.1896,48.52786361741478
834,19-10-2020,ID_835,Food and Beverage,Paneer,272.32,91.07,24800.1824,7,06-09-2020,13-09-2020,1,0,4.9,84.42189,100.63235,90.487152,91.72399249201793
835,12-08-2021,ID_836,Food and Beverage,Curd,312.86,82.16,25704.5776,5,27-07-2021,01-08-2021,1,0,1.3,76.16232,90.7868,81.634176,83.60053281432778
836,20-09-2022,ID_837,Food and Beverage,Lassi,273.95,19.1,5232.445000000001,12,12-09-2022,24-09-2022,1,0,3.1,17.705700000000004,21.105500000000003,18.977760000000004,19.392792964540654
837,25-08-2021,ID_838,Food and Beverage,Yogurt,520.57,31.5,16397.955,28,09-07-2021,06-08-2021,1,0,1.2,29.2005,34.8075,31.2984,32.365795971718235
838,21-06-2022,ID_839,Food and Beverage,Yogurt,601.41,43.67,26263.5747,26,16-06-2022,12-07-2022,1,0,1.5,40.48209000000001,48.25535,43.390512,46.610395252696925
839,23-11-2020,ID_840,Food and Beverage,Paneer,304.92,24.64,7513.228800000001,11,02-10-2020,13-10-2020,1,0,2.7,22.84128,27.2272,24.482304000000003,24.729629904097987
840,28-12-2022,ID_841,Food and Beverage,Butter,987.98,69.0,68170.62,36,16-12-2022,21-01-2023,1,0,3.0,63.963,76.245,68.5584,70.24594469387351
841,27-03-2022,ID_842,Food and Beverage,Buttermilk,76.53,86.26,6601.477800000001,9,15-02-2022,24-02-2022,1,0,4.5,79.96302000000001,95.3173,85.707936,89.51881787475843
842,10-08-2019,ID_843,Food and Beverage,Milk,513.42,76.65,39353.643,1,21-06-2019,22-06-2019,0,0,2.2,71.05455,84.69825,76.15944,82.9377510264141
843,06-11-2020,ID_844,Food and Beverage,Paneer,553.89,35.2,19496.928,13,21-09-2020,04-10-2020,1,0,1.5,32.6304,38.896,34.974720000000005,36.922790472720045
844,06-05-2021,ID_845,Food and Beverage,Buttermilk,801.45,57.51,46091.3895,12,18-04-2021,30-04-2021,1,0,3.9,53.31177,63.54855,57.141936,57.5703150028672
845,02-07-2022,ID_846,Food and Beverage,Cheese,616.33,45.7,28166.281000000003,52,03-06-2022,25-07-2022,1,0,1.9,42.36390000000001,50.4985,45.407520000000005,46.05806256219239
846,13-02-2022,ID_847,Food and Beverage,Ghee,851.51,23.4,19925.334,135,05-02-2022,20-06-2022,1,0,3.1,21.6918,25.857,23.25024,23.61041351704277
847,18-05-2019,ID_848,Food and Beverage,Yogurt,299.28,34.4,10295.231999999998,29,30-03-2019,28-04-2019,1,0,4.3,31.8888,38.012,34.17984,36.309398211024046
848,06-12-2021,ID_849,Food and Beverage,Cheese,509.53,29.74,15153.4222,68,06-11-2021,13-01-2022,0,0,4.4,27.56898,32.8627,29.549664,29.644363287334954
849,17-09-2019,ID_850,Food and Beverage,Cheese,473.8,31.43,14891.534,49,29-07-2019,16-09-2019,1,0,1.6,29.13561,34.73015,31.228848,34.00909709547769
850,12-08-2020,ID_851,Food and Beverage,Curd,833.57,93.26,77738.7382,6,11-08-2020,17-08-2020,0,0,4.7,86.45202,103.0523,92.663136,94.31240041079505
851,14-05-2021,ID_852,Food and Beverage,Curd,809.5,80.62,65261.89000000001,7,07-05-2021,14-05-2021,1,0,2.9,74.73474,89.0851,80.104032,87.78084983390912
852,11-02-2019,ID_853,Food and Beverage,Ghee,114.7,75.55,8665.585,122,10-01-2019,12-05-2019,1,0,1.6,70.03485,83.48275,75.06648,77.06923799234471
853,18-09-2019,ID_854,Food and Beverage,Butter,140.43,53.43,7503.1749,35,06-08-2019,10-09-2019,0,0,2.4,49.529610000000005,59.04015,53.088048,53.5671111400833
854,15-09-2022,ID_855,Food and Beverage,Yogurt,590.83,49.02,28962.486600000004,26,17-07-2022,12-08-2022,1,0,2.3,45.44154,54.167100000000005,48.706272000000006,52.22529645258114
855,27-01-2019,ID_856,Food and Beverage,Ghee,792.59,59.56,47206.6604,106,03-01-2019,19-04-2019,0,0,1.1,55.212120000000006,65.8138,59.178816000000005,60.06314373160048
856,22-08-2021,ID_857,Food and Beverage,Cheese,657.24,99.19,65191.6356,26,25-06-2021,21-07-2021,1,0,3.7,91.94913,109.60495,98.555184,100.68920513945368
857,01-05-2020,ID_858,Food and Beverage,Yogurt,239.22,21.33,5102.562599999999,26,30-03-2020,25-04-2020,0,0,3.6,19.77291,23.56965,21.193488,21.400081205637242
858,16-09-2020,ID_859,Food and Beverage,Ghee,768.63,32.55,25018.9065,125,23-08-2020,26-12-2020,0,0,2.5,30.17385,35.967749999999995,32.34168,33.15949585213406
859,17-09-2019,ID_860,Food and Beverage,Ice Cream,388.51,29.65,11519.3215,25,21-08-2019,15-09-2019,1,0,3.3,27.48555,32.76325,29.46024,29.98967615498551
860,27-04-2022,ID_861,Food and Beverage,Buttermilk,397.33,32.39,12869.5187,9,04-04-2022,13-04-2022,0,0,1.2,30.025530000000003,35.79095,32.182704,35.34354934420742
861,25-01-2021,ID_862,Food and Beverage,Ice Cream,34.61,72.6,2512.686,28,17-12-2020,14-01-2021,1,0,2.1,67.3002,80.223,72.13535999999999,72.46653885680487
